,pwm,xtorq_xmag_3.6,xtorq_xoffset_3.6,xtorq_ymag_3.6,xtorq_yoffset_3.6,xtorq_zmag_3.6,xtorq_zoffset_3.6,xtorq_volt_3.6,xtorq_xmag_3.7,xtorq_xoffset_3.7,xtorq_ymag_3.7,xtorq_yoffset_3.7,xtorq_zmag_3.7,xtorq_zoffset_3.7,xtorq_volt_3.7,xtorq_xmag_3.8,xtorq_xoffset_3.8,xtorq_ymag_3.8,xtorq_yoffset_3.8,xtorq_zmag_3.8,xtorq_zoffset_3.8,xtorq_volt_3.8,xtorq_xmag_3.9,xtorq_xoffset_3.9,xtorq_ymag_3.9,xtorq_yoffset_3.9,xtorq_zmag_3.9,xtorq_zoffset_3.9,xtorq_volt_3.9,xtorq_xmag_4.0,xtorq_xoffset_4.0,xtorq_ymag_4.0,xtorq_yoffset_4.0,xtorq_zmag_4.0,xtorq_zoffset_4.0,xtorq_volt_4.0,xtorq_xmag_4.1,xtorq_xoffset_4.1,xtorq_ymag_4.1,xtorq_yoffset_4.1,xtorq_zmag_4.1,xtorq_zoffset_4.1,xtorq_volt_4.1,xtorq_xmag_4.2,xtorq_xoffset_4.2,xtorq_ymag_4.2,xtorq_yoffset_4.2,xtorq_zmag_4.2,xtorq_zoffset_4.2,xtorq_volt_4.2,ytorq_xmag_3.6,ytorq_xoffset_3.6,ytorq_ymag_3.6,ytorq_yoffset_3.6,ytorq_zmag_3.6,ytorq_zoffset_3.6,ytorq_volt_3.6,ytorq_xmag_3.7,ytorq_xoffset_3.7,ytorq_ymag_3.7,ytorq_yoffset_3.7,ytorq_zmag_3.7,ytorq_zoffset_3.7,ytorq_volt_3.7,ytorq_xmag_3.8,ytorq_xoffset_3.8,ytorq_ymag_3.8,ytorq_yoffset_3.8,ytorq_zmag_3.8,ytorq_zoffset_3.8,ytorq_volt_3.8,ytorq_xmag_3.9,ytorq_xoffset_3.9,ytorq_ymag_3.9,ytorq_yoffset_3.9,ytorq_zmag_3.9,ytorq_zoffset_3.9,ytorq_volt_3.9,ytorq_xmag_4.0,ytorq_xoffset_4.0,ytorq_ymag_4.0,ytorq_yoffset_4.0,ytorq_zmag_4.0,ytorq_zoffset_4.0,ytorq_volt_4.0,ytorq_xmag_4.1,ytorq_xoffset_4.1,ytorq_ymag_4.1,ytorq_yoffset_4.1,ytorq_zmag_4.1,ytorq_zoffset_4.1,ytorq_volt_4.1,ytorq_xmag_4.2,ytorq_xoffset_4.2,ytorq_ymag_4.2,ytorq_yoffset_4.2,ytorq_zmag_4.2,ytorq_zoffset_4.2,ytorq_volt_4.2,ztorq_xmag_3.6,ztorq_xoffset_3.6,ztorq_ymag_3.6,ztorq_yoffset_3.6,ztorq_zmag_3.6,ztorq_zoffset_3.6,ztorq_volt_3.6,ztorq_xmag_3.7,ztorq_xoffset_3.7,ztorq_ymag_3.7,ztorq_yoffset_3.7,ztorq_zmag_3.7,ztorq_zoffset_3.7,ztorq_volt_3.7,ztorq_xmag_3.8,ztorq_xoffset_3.8,ztorq_ymag_3.8,ztorq_yoffset_3.8,ztorq_zmag_3.8,ztorq_zoffset_3.8,ztorq_volt_3.8,ztorq_xmag_3.9,ztorq_xoffset_3.9,ztorq_ymag_3.9,ztorq_yoffset_3.9,ztorq_zmag_3.9,ztorq_zoffset_3.9,ztorq_volt_3.9,ztorq_xmag_4.0,ztorq_xoffset_4.0,ztorq_ymag_4.0,ztorq_yoffset_4.0,ztorq_zmag_4.0,ztorq_zoffset_4.0,ztorq_volt_4.0,ztorq_xmag_4.1,ztorq_xoffset_4.1,ztorq_ymag_4.1,ztorq_yoffset_4.1,ztorq_zmag_4.1,ztorq_zoffset_4.1,ztorq_volt_4.1,ztorq_xmag_4.2,ztorq_xoffset_4.2,ztorq_ymag_4.2,ztorq_yoffset_4.2,ztorq_zmag_4.2,ztorq_zoffset_4.2,ztorq_volt_4.2
11,-145.0,-48.39,-7.022049382791323,81.79,0.9629434584868812,-32.42,0.6478046077427193,3.61,-46.81,-7.589350791565692,81.39,0.7008729309135773,-32.64,0.5944169887486928,3.71,-49.9,-7.994961745015984,81.53,0.663567572133746,-32.34,0.5441866139317502,3.81,-50.19,-7.819409420013326,81.47,0.7532907997323831,-31.6,0.5898889596499058,3.91,-47.76,-8.170116692824363,81.59,0.7520252585310808,-31.77,0.9964521378393458,4.01,-47.93,-8.21607468223908,81.91,0.675602322544872,-32.1,1.0010855745561589,4.11,-60.68,-9.132389554519964,70.55,0.5478302285949271,-31.15,0.6812439905482224,4.23,-63.88,2.7895412197402987,62.52,-4.6540032874389015,-48.23,-8.756237672997234,3.62,-63.78,2.749087830778169,62.67,-4.860369090691637,-48.25,-9.0302957618593,3.68,-63.08,3.122838022841618,62.3,-5.1143622634302375,-46.43,-8.798072239867048,3.83,-63.59,3.12883628030311,61.74,-5.0463925652131785,-46.52,-9.15960615037015,3.93,-64.37,2.599231268638866,103.05,-6.096474160381483,-48.38,-8.551484590357227,3.97,-56.06,3.346111710616412,60.23,-5.235558137447706,-46.46,-10.115411926524564,4.14,-56.79,3.4742237389876083,61.22,-5.222683444684547,-48.42,-10.357510119597377,4.23,-69.57,-4.994405371604587,70.82,-1.3862638300471184,-47.97,-2.68744607079318,3.62,-70.68,-5.212507554752551,70.0,-0.9281867557772034,-48.77,-2.852282342564937,3.72,-70.34,-5.70386405577096,70.09,-1.3401708738295783,-49.53,-2.9715764738714148,3.83,-72.42,-5.867911987491475,66.17,-1.3791564951265156,-49.11,-2.8970050100195697,3.92,-72.23,-5.714051699887845,65.78,-1.4296286131552451,-49.35,-3.2516448744867112,4.04,-70.41,-5.013701075022517,68.02,-0.803685334781749,-49.37,-2.920313655576139,4.1,-74.71,-6.246217428166233,66.63,-1.3297771201698694,-50.19,-2.7313217697335284,4.23
12,-135.0,-47.6,-6.533742538815223,81.57,0.8918325119663898,-32.09,0.6758907083482436,3.61,-46.85,-7.090148124212081,81.19,0.6219418809547804,-32.6,0.6110046137269953,3.72,-48.88,-7.481629535974562,81.63,0.5910647187163532,-32.57,0.5626155516237297,3.81,-48.17,-7.306370653624949,81.4,0.6847405060255972,-31.86,0.6068080758032072,3.91,-48.58,-7.627605599034693,81.37,0.6974376791355106,-31.9,0.9765663538736504,4.01,-47.44,-7.661637825964267,81.67,0.6146927864033722,-31.79,0.989372867975528,4.12,-60.5,-8.521815310660482,70.8,0.5042342219378777,-30.83,0.6966066806389934,4.23,-64.17,2.625250819796181,63.11,-4.341934270501961,-47.74,-8.139769764780159,3.62,-63.6,2.5751590174531303,63.17,-4.54644277185078,-47.55,-8.373763055202287,3.69,-63.45,2.919187481497404,61.87,-4.781566630650144,-45.94,-8.15082680457722,3.83,-64.55,2.919205816796953,61.89,-4.723319534655131,-46.31,-8.488492735483153,3.93,-64.61,2.4257265883395136,102.95,-5.62198279800111,-47.42,-7.989914830729754,3.97,-56.72,3.1333858652446187,59.92,-4.8881395402599646,-45.29,-9.388779630469408,4.14,-56.83,3.245258958300297,61.63,-4.862097783459598,-47.28,-9.637227469949575,4.23,-68.56,-4.6827217460674655,70.79,-1.3177103931030052,-48.12,-2.4441402107880976,3.62,-70.34,-4.86484883290959,70.13,-0.8782409499490453,-48.1,-2.609682715037452,3.72,-70.94,-5.349297356223129,70.29,-1.252148057824521,-48.99,-2.7261328463434373,3.83,-73.1,-5.517004635625188,66.47,-1.2937962647784944,-49.22,-2.657129098287942,3.93,-71.44,-5.351148015829889,66.25,-1.3530308121401307,-49.34,-2.9826676980067606,4.04,-71.48,-4.655542879290515,68.19,-0.7662647731014763,-48.94,-2.674665971653205,4.1,-74.62,-5.860747171945699,67.3,-1.2613531320233513,-49.96,-2.477894049346874,4.23
13,-125.0,-47.05,-6.046341756344519,81.7,0.8204969601091955,-32.14,0.6920938777278847,3.62,-47.21,-6.585931775016819,81.17,0.5480819845310663,-32.61,0.6187536908922773,3.72,-48.31,-6.960466060407093,81.49,0.5228527819294998,-32.56,0.5723134080896222,3.81,-46.58,-6.7885351880669536,81.47,0.6183687601244402,-31.95,0.6152483796108814,3.91,-49.38,-7.080847668101402,81.62,0.6423331947679857,-32.08,0.9489489519144062,4.01,-48.34,-7.104422617938848,81.35,0.5558673191095375,-31.58,0.968464039967921,4.12,-59.43,-7.906321045152898,70.55,0.4609375548609668,-30.72,0.702380988954923,4.23,-64.27,2.455523202980885,63.5,-4.029056103903484,-47.31,-7.521913573616533,3.62,-63.47,2.3982335798373486,63.69,-4.229014210524327,-46.34,-7.719756760843052,3.69,-64.61,2.7129882595823123,62.27,-4.445537449817412,-45.91,-7.508288424718084,3.83,-64.77,2.7082277365469536,62.21,-4.396352209958617,-46.08,-7.821972122787178,3.93,-64.59,2.251650389781629,103.29,-5.157930703838026,-46.75,-7.419936419943352,3.98,-57.19,2.917058078344136,60.18,-4.5395464675292665,-44.76,-8.663859070698681,4.14,-56.65,3.014262447843188,62.02,-4.502684160703023,-46.82,-8.91432033367729,4.23,-68.16,-4.364479463993886,71.17,-1.2446864741190424,-47.62,-2.2098988945756384,3.63,-70.35,-4.514848092005408,70.24,-0.826796452406879,-48.15,-2.373517210299251,3.73,-69.17,-4.986590684180165,70.04,-1.164059277447173,-49.18,-2.4858409140803626,3.83,-72.4,-5.154938229469992,66.21,-1.2072412450048298,-48.64,-2.4227442703892414,3.93,-72.43,-4.981904587658603,66.42,-1.2726681768718349,-49.22,-2.7192328004342383,4.04,-69.57,-4.3004677785372785,68.1,-0.7265527330142981,-48.54,-2.4354079466593315,4.11,-73.92,-5.465906738239561,66.77,-1.1894503299296508,-49.25,-2.2352848686644418,4.23
14,-115.0,-46.22,-5.559772783327156,81.42,0.7491578567412355,-32.0,0.6966789160709703,3.62,-47.46,-6.07704455347033,81.19,0.4791639865098497,-32.28,0.6177381152729289,3.72,-47.34,-6.431998130261027,81.43,0.4588526821402769,-32.35,0.5733859877482178,3.81,-47.47,-6.266121578738805,80.99,0.5542429044780525,-31.55,0.6151967464493715,3.92,-47.9,-6.530117421655285,81.67,0.58693270772266,-32.16,0.9137191628355604,4.02,-48.84,-6.5446624764894725,81.84,0.49913476716278,-31.72,0.9385278422403804,4.12,-59.09,-7.28640327073346,70.4,0.4180751276100828,-30.89,0.6986514147924974,4.23,-63.94,2.280664483454019,64.02,-3.715246655490264,-45.85,-6.9034499122316735,3.62,-63.61,2.218473785063126,63.8,-3.90816762314944,-44.91,-7.068870670980271,3.7,-64.91,2.504435414720922,63.61,-4.106342541137487,-46.37,-6.870766761032159,3.83,-65.27,2.4960067529430634,62.7,-4.0655379668580265,-45.95,-7.160343513143031,3.94,-65.16,2.076935298731355,103.5,-4.703734048846698,-46.97,-6.842565201446718,3.98,-57.78,2.697351376610798,60.7,-4.189575304397171,-44.35,-7.941271170252848,4.14,-57.18,2.7813436234193687,61.99,-4.144175530598389,-46.28,-8.189630911371887,4.24,-69.03,-4.040087869646687,71.17,-1.1673031766913504,-47.61,-1.9846076005940008,3.63,-70.29,-4.162646987893095,70.23,-0.7737127865352005,-47.4,-2.143873301119271,3.73,-68.52,-4.616317962451282,70.44,-1.0757638215157574,-49.04,-2.250904530449196,3.83,-71.9,-4.782478898198231,66.44,-1.119431375998513,-48.8,-2.193957820435201,3.93,-72.32,-4.606734728291186,66.4,-1.1886621422109729,-48.62,-2.461600285705165,4.04,-70.76,-3.9481762106896623,68.02,-0.6844589555376133,-48.06,-2.2025792799505317,4.11,-73.15,-5.0623341835282725,67.23,-1.1140757259912295,-49.07,-2.0032110475539953,4.24
15,-105.0,-45.28,-5.073961367711081,81.25,0.678036255688447,-32.02,0.6899106235668295,3.62,-47.23,-5.563829269063037,81.08,0.4150586317585462,-32.5,0.6080317818973395,3.73,-45.34,-5.896752557483823,81.49,0.398985339715776,-32.31,0.5659390950183067,3.82,-48.25,-5.73934838103997,81.16,0.4924302815355745,-31.37,0.6066400516951193,3.92,-45.62,-5.975689381327134,81.63,0.5314571202936877,-31.88,0.8709962175110615,4.02,-48.76,-5.982590819942788,81.8,0.4445039770625125,-32.08,0.899733026499949,4.12,-58.28,-6.662558500138412,70.84,0.3757818404311134,-30.75,0.6855024574482024,4.24,-63.91,2.100980775375194,64.21,-3.400383793109089,-45.42,-6.285159593350899,3.63,-64.14,2.036041900262762,64.16,-3.583987226163272,-44.74,-6.421698577812617,3.7,-64.6,2.2937240045378147,64.35,-3.764049724815814,-45.88,-6.238571474261955,3.84,-65.02,2.282647579375234,64.23,-3.730924181087747,-46.28,-6.50390610741151,3.94,-64.67,1.9015139409548365,104.03,-4.258809003981588,-45.49,-6.258817018688547,3.99,-58.76,2.546611900831931,61.25,-3.78630484732926,-45.19,-7.464001403624732,4.15,-57.79,2.546611900831931,62.43,-3.78630484732926,-45.78,-7.464001403624732,4.24,-68.68,-3.7099563072887096,71.24,-1.0856716044160495,-47.38,-1.7681518072813822,3.63,-68.65,-3.8083871764257378,70.31,-0.7188494757185051,-47.62,-1.920838460266451,3.73,-69.52,-4.239053113845702,70.82,-0.9871209788484983,-48.59,-2.0215275488169433,3.83,-71.54,-4.400392770982249,66.5,-1.0303065979525372,-48.11,-1.970877042537553,3.93,-70.83,-4.226051750644835,66.59,-1.101134143018157,-48.63,-2.210030257755559,4.04,-69.29,-3.598368613674518,68.19,-0.639893181688821,-48.2,-1.976219670882821,4.11,-72.5,-4.650667564292285,67.04,-1.0352363323105487,-48.87,-1.7813894058832973,4.24
16,-95.0,-44.37,-4.588833257444237,81.31,0.6073532107767674,-31.92,0.6720538004047911,3.63,-46.74,-5.046628731285362,81.24,0.3556366651445709,-32.34,0.5897085857939,3.73,-44.72,-5.355256154022936,80.96,0.3431716750230881,-31.75,0.5500785343186789,3.82,-45.84,-5.2084341503699125,81.29,0.4329982337461465,-31.58,0.5895651707245678,3.92,-46.13,-5.417838068747743,81.18,0.4761273347752233,-32.54,0.8208993468148568,4.03,-47.13,-5.4184410666254434,81.82,0.3919837953081475,-32.08,0.8522483444536691,4.13,-58.19,-6.035283246104001,70.93,0.334192593569947,-30.82,0.6630186162185242,4.24,-63.73,1.9167781929040215,64.57,-3.084345384606753,-44.43,-5.667823429699532,3.63,-64.3,1.8511001925685575,64.15,-3.2565572360029837,-44.22,-5.778834273538768,3.7,-64.48,2.08104908665757,65.01,-3.418726821057839,-44.9,-5.612012225149988,3.84,-64.98,1.7253189422182176,64.17,-3.822571740197154,-44.75,-5.669707715117534,3.95,-65.34,1.7253189422182176,104.22,-3.822571740197154,-45.49,-5.669707715117534,3.99,-58.81,2.3101766958839627,62.45,-3.4288050650792004,-45.19,-6.738274011027197,4.15,-58.11,2.3101766958839627,62.94,-3.4288050650792004,-44.89,-6.738274011027197,4.24,-68.39,-3.374494121182795,71.27,-0.9999028608892601,-46.66,-1.56041699307598,3.64,-69.06,-3.4522103134564226,70.67,-0.6620660433412885,-47.3,-1.7045001605097279,3.73,-69.35,-3.8553700611726387,70.43,-0.8979900382636181,-48.4,-1.7979138225506095,3.84,-71.01,-4.00944597699439,66.78,-0.9398068510598944,-47.98,-1.7536092308080327,3.94,-71.3,-3.840268967636747,66.61,-1.0102056141540012,-47.9,-1.9647828205214406,4.04,-69.53,-3.2507454254187005,68.14,-0.5927651524853205,-47.75,-1.7563688188122133,4.12,-72.34,-4.231544937012056,67.16,-0.9529391609900706,-48.66,-1.5695367635201114,4.24
17,-85.0,-43.81,-4.10431420047457,81.03,0.5373297758321338,-32.23,0.6433732467741828,3.63,-46.21,-4.5257857496277305,80.84,0.300768831535339,-32.72,0.5628424219910001,3.73,-45.88,-4.808035731825822,80.84,0.2913326084293047,-31.92,0.5259101100681243,3.83,-44.76,-4.6735974421281,81.08,0.3760141035589094,-31.65,0.5639589789141595,3.93,-46.86,-4.856838005547902,81.56,0.4211642534614209,-32.44,0.7635477816208943,4.03,-44.84,-4.852446634864086,81.42,0.3415830683990976,-31.99,0.7962425478085831,4.13,-57.48,-5.405074021366475,70.49,0.2934422872724714,-31.54,0.6312843903999484,4.24,-63.99,1.7283628502001112,64.63,-2.7670092978300445,-43.9,-5.052222234002888,3.63,-64.34,1.6638109291128127,63.98,-2.92596186910573,-42.87,-5.140871550357399,3.71,-64.63,1.866605718704769,64.7,-3.070441650069006,-43.4,-4.991398674438767,3.84,-64.93,1.8529335159075653,64.03,-3.05048748447569,-43.12,-5.207801711129534,3.94,-65.11,1.5482829282876425,104.9,-3.39443842844786,-44.32,-5.076253134182377,3.99,-58.43,2.072147424378554,63.27,-3.071409138031776,-43.89,-6.013290934170647,4.15,-58.51,2.072147424378554,63.23,-3.071409138031776,-44.17,-6.013290934170647,4.25,-67.91,-3.0341106555917827,71.22,-0.910108049707102,-46.84,-1.3612886364159924,3.64,-67.46,-3.094258054838238,70.75,-0.6032220127880464,-47.48,-1.4949458746180397,3.73,-68.93,-3.4658427272413097,70.73,-0.8082302885793408,-48.08,-1.5802672050172002,3.84,-69.72,-3.610404645406999,66.95,-0.847872075513577,-48.03,-1.542261679358373,3.94,-69.44,-3.4497996921841207,67.16,-0.9159979904791196,-48.12,-1.7261180779388292,4.05,-69.18,-2.9050070838490605,68.17,-0.5429846089445111,-47.45,-1.5430664230947235,4.12,-71.58,-3.8056043581680363,67.33,-0.8671912241322565,-48.94,-1.367369940332201,4.24
18,-75.0,-43.92,-3.620329944750026,80.93,0.4681870046804838,-32.05,0.6041337628643335,3.63,-45.33,-4.001643133580564,80.96,0.2503258757982659,-32.67,0.5275071855170296,3.73,-45.78,-4.255618102839937,81.5,0.243389060301517,-32.05,0.4935396266854327,3.83,-46.03,-4.135056811713996,81.13,0.3215452334230032,-31.73,0.5298083516403367,3.93,-44.52,-4.2929637133584055,81.62,0.3667887786464348,-32.33,0.699060752803122,4.03,-45.59,-4.284840942985365,81.5,0.2933106428347751,-31.98,0.7318843882717334,4.13,-57.25,-4.7724273386620775,70.56,0.2536658217845747,-31.54,0.5903842792889615,4.24,-64.37,1.536040861423073,64.59,-2.4482534006257577,-42.72,-4.439136818986285,3.64,-64.62,1.474336377027828,63.95,-2.5922853419086715,-41.99,-4.508404200467185,3.71,-64.76,1.6367880527876302,64.46,-2.704759325102692,-42.02,-4.56873312230068,3.85,-65.6,1.3703385249292548,63.63,-2.973825239688168,-42.99,-4.479469119331768,3.95,-65.88,1.3703385249292548,104.99,-2.973825239688168,-43.77,-4.479469119331768,4.0,-58.29,1.8326335021187936,62.86,-2.7138500203705496,-41.82,-5.289894373646451,4.15,-58.22,1.8326335021187936,63.65,-2.7138500203705496,-43.79,-5.289894373646451,4.25,-67.69,-2.6892152547785133,71.43,-0.8163982744656958,-46.55,-1.1706522157396164,3.64,-67.97,-2.7346720564242712,70.6,-0.5421769074432746,-47.0,-1.2922630753603244,3.74,-68.54,-3.0710450348609317,70.65,-0.7177010186138892,-47.38,-1.3687915495837206,3.84,-69.32,-3.20403490539242,67.18,-0.7544422115065773,-48.21,-1.3369416823003077,3.94,-70.14,-3.0550572372041525,67.11,-0.8186327068541248,-47.52,-1.4942961339437448,4.05,-68.15,-2.5608540268924527,68.44,-0.49046129208379174,-47.15,-1.336352183086366,4.12,-71.13,-3.373483884240682,67.52,-0.7779995338395679,-48.29,-1.174605756187329,4.24
19,-65.0,-44.32,-3.1368062382185515,80.48,0.4001459511477544,-32.1,0.5546001488645715,3.64,-43.34,-3.474543692634286,81.16,0.2041785428007666,-32.28,0.4837767714003786,3.73,-43.68,-3.698530079012734,81.49,0.1992619510068163,-31.93,0.4530728885893944,3.83,-45.62,-3.5930308145270664,81.25,0.2696589657875686,-31.48,0.487100164279542,3.93,-43.7,-3.7264897138100457,81.1,0.3132218126244191,-32.32,0.6275574912354875,4.03,-46.05,-3.715857409315927,81.46,0.2471753651145927,-32.31,0.6593426175501629,4.14,-56.67,-4.137839710727057,70.59,0.2149980973521449,-31.11,0.5404027821820492,4.24,-64.45,1.340118340732517,64.71,-2.1279555608406824,-41.76,-3.8293479973750455,3.64,-64.93,1.2828388034459042,64.22,-2.255611870848964,-41.15,-3.882026016066804,3.72,-65.31,1.4199232532635642,64.65,-2.355421125997568,-41.51,-3.936052540827646,3.85,-65.57,1.1914183579091993,65.14,-2.5601483448725384,-43.14,-3.880371514014408,3.95,-65.8,1.1914183579091993,104.85,-2.5601483448725384,-42.9,-3.880371514014408,4.0,-58.52,1.5917443449077724,62.93,-2.3558606662790877,-41.06,-4.568926530045976,4.16,-58.34,1.5917443449077724,64.2,-2.3558606662790877,-42.81,-4.568926530045976,4.25,-67.21,-2.3402172630058273,71.46,-0.7188846387611616,-46.33,-0.9883932094850498,3.64,-67.02,-2.37359397406761,70.55,-0.47879025069146847,-46.5,-1.0965392355055192,3.74,-67.77,-2.671550906840722,70.6,-0.6262615171854872,-47.32,-1.1636907096171767,3.84,-69.47,-2.7911028861229985,67.08,-0.6594571992318877,-47.26,-1.1377565337455702,3.94,-69.81,-2.65645491561404,67.05,-0.7182311981396309,-47.34,-1.2695770924722065,4.05,-67.69,-2.217986692475729,68.65,-0.43510494292056173,-47.06,-1.1362657981431556,4.13,-70.65,-2.935821571710445,67.26,-0.6853711022144665,-47.91,-0.990961030953259,4.25
20,-55.0,-44.02,-2.6536688288280907,80.76,0.3334276690598831,-32.19,0.4950372049642257,3.64,-42.66,-2.94483023627932,80.93,0.1621975774102565,-32.63,0.4317250746694375,3.74,-44.15,-3.1372984722916715,80.91,0.1588722009122939,-32.36,0.4046157001987993,3.83,-43.77,-3.0477380059667776,81.4,0.220422643101746,-31.54,0.4358212922082181,3.94,-44.45,-3.1576905285336143,81.11,0.2606842576895282,-32.47,0.549157227791939,4.04,-44.64,-3.14572945218242,81.56,0.203186081737963,-32.3,0.5787859873509136,4.14,-56.04,-3.5018076502976614,70.3,0.1775740142210701,-31.18,0.4814243983756973,4.25,-64.88,1.140901402288054,64.81,-1.8059936463216104,-41.15,-3.223636581894485,3.64,-65.2,1.0894804754993417,64.7,-1.9160256723637648,-40.37,-3.262330789354929,3.72,-65.63,1.202443830725319,64.96,-2.002520262894707,-41.77,-3.3100591675712323,3.85,-65.12,1.0114550529936197,65.62,-2.152823914955434,-41.79,-3.2799761616789893,3.95,-66.21,1.0114550529936197,105.12,-2.152823914955434,-42.57,-3.2799761616789893,4.0,-58.55,1.3495893685485785,63.35,-1.9971740299409528,-39.89,-3.851229603960594,4.16,-58.68,1.3495893685485785,64.33,-1.9971740299409528,-41.97,-3.851229603960594,4.25,-67.13,-1.987526024536565,71.81,-0.6176782461896198,-46.12,-0.8143970960904906,3.64,-66.91,-2.0111654636213423,70.99,-0.41292156591712387,-46.77,-0.9078618278225628,3.74,-66.63,-2.3723747167710787,70.89,-0.5628569788825009,-47.1,-0.9448135278058943,3.85,-68.75,-2.3723747167710787,67.04,-0.5628569788825009,-47.27,-0.9448135278058943,3.94,-69.52,-2.254406040330981,67.11,-0.6149148991962513,-47.08,-1.052221057460234,4.05,-67.54,-1.8761055185257431,69.03,-0.37682530247222024,-47.12,-0.9428469676211065,4.13,-70.79,-2.49325547705778,67.59,-0.5893129413594139,-47.68,-0.8161525844977541,4.25
21,-45.0,-43.48,-2.17084346452659,81.01,0.268253212242807,-32.08,0.4257097313526242,3.64,-43.14,-2.4128455740060897,80.99,0.1242537244941507,-32.58,0.3714259903525959,3.74,-43.43,-2.5724500946242044,80.9,0.1221407303850412,-32.01,0.3482738659324372,3.84,-43.67,-2.4993969414325945,80.99,0.1739036078146758,-31.26,0.3759586108028073,3.94,-43.89,-2.586840679159903,81.06,0.2093970161359162,-32.38,0.4639791933464239,4.04,-42.86,-2.574690489911493,81.62,0.1613516392042983,-32.09,0.4903832493810283,4.14,-54.76,-2.864827670110134,70.06,0.1415284726372382,-30.95,0.4135336271663921,4.25,-64.92,0.938696160249294,64.76,-1.482245524915332,-40.59,-2.622783385269924,3.65,-65.16,0.89442366032044,65.06,-1.5736109628902326,-40.17,-2.649912312530237,3.72,-66.0,0.9844544985628466,65.72,-1.6461041115285,-41.8,-2.6910522033922386,3.85,-65.67,0.8303812359486596,65.42,-1.751268120891316,-40.72,-2.679298905774209,3.95,-66.22,0.8303812359486596,105.72,-1.751268120891316,-41.44,-2.679298905774209,4.0,-59.69,1.1062779888443026,63.61,-1.6375230655397115,-40.14,-3.13764579598167,4.16,-59.19,1.1062779888443026,64.7,-1.6375230655397115,-41.12,-3.13764579598167,4.25,-66.77,-1.6315508836335668,71.79,-0.5128902003471905,-46.14,-0.6485493539941362,3.64,-67.01,-1.6475281809385554,71.08,-0.3444303765047362,-46.8,-0.7263183250803923,3.74,-66.5,-1.9486165265090045,71.06,-0.4645814906514087,-46.94,-0.7582199585930138,3.85,-67.86,-1.849323924272173,67.43,-0.5088052448845996,-47.29,-0.842488132843847,3.95,-69.24,-1.849323924272173,66.83,-0.5088052448845996,-47.34,-0.842488132843847,4.05,-67.07,-1.534910942969348,69.24,-0.31553211175616647,-46.63,-0.7561353908762336,4.13,-69.82,-2.0464236567631406,67.53,-0.48983206337687174,-47.57,-0.6498972366885777,4.25
22,-35.0,-42.96,-1.6882558932619942,80.73,0.2048436345224635,-32.8,0.3468825282190956,3.64,-42.8,-1.878932515305018,80.63,0.0902177289198646,-32.07,0.302953413478244,3.74,-42.11,-2.0045117579577885,80.89,0.0889884597921493,-32.05,0.2841531902090983,3.84,-43.67,-1.9482261763239832,80.84,0.1301692023754985,-31.5,0.3074989954397523,3.94,-42.12,-2.014214687319706,81.2,0.1595809902577374,-32.91,0.3721426187728905,4.04,-43.01,-2.002973940829795,81.51,0.1216808840130114,-32.06,0.3943031553475494,4.14,-53.74,-2.227396282900722,70.06,0.1069963728465374,-31.27,0.3368149678506193,4.25,-65.09,0.7338087287758474,65.44,-1.1565890644686394,-40.46,-2.027569220226681,3.65,-65.75,0.6978306250415005,65.62,-1.2284519588655245,-39.7,-2.0453643777914032,3.73,-65.86,0.7660599701660994,66.48,-1.286220047633338,-40.61,-2.0793308491514617,3.85,-66.35,0.6481295325404638,65.65,-1.3548971336346465,-40.84,-2.079355589748763,3.95,-66.43,0.6481295325404638,106.2,-1.3548971336346465,-41.37,-2.079355589748763,3.95,-59.95,0.8619196215980333,64.33,-1.2766407272589275,-39.76,-2.4290173067005734,4.16,-59.53,0.8619196215980333,64.75,-1.2766407272589275,-40.26,-2.4290173067005734,4.26,-65.98,-1.2727011845596727,72.07,-0.4046316048299938,-45.98,-0.49073546163418424,3.65,-66.99,-1.4506291370332702,71.2,-0.34507451230481007,-46.53,-0.5886756161892104,3.75,-66.24,-1.5205944445091204,71.46,-0.36457067473160365,-46.52,-0.5780831202186621,3.85,-67.75,-1.4416218803548138,67.48,-0.4000236700652892,-47.23,-0.640638422559065,3.95,-68.1,-1.4416218803548138,67.05,-0.4000236700652892,-47.18,-0.640638422559065,4.05,-66.69,-1.1941034037333964,69.37,-0.2511351117897996,-46.91,-0.5761707672645513,4.13,-69.51,-1.5959641673069809,68.04,-0.3869354803693016,-47.85,-0.49191180739349294,4.25
23,-25.0,-42.4,-1.205831862982249,80.8,0.1434199897247899,-32.92,0.2588203957529685,3.64,-42.27,-1.3434338696665278,80.55,0.0599603355548133,-32.45,0.2263812390747719,3.74,-41.22,-1.434010274239879,81.01,0.0593363095007095,-31.65,0.2123594774475726,3.84,-42.73,-1.3944442660404084,81.08,0.0892867692333546,-31.77,0.2304293214954955,3.94,-41.49,-1.4400870746438146,80.89,0.1114570823491461,-33.31,0.2737667349452864,4.04,-42.5,-1.430813223263972,81.53,0.0841826626635147,-32.01,0.2907144569575194,4.14,-53.18,-1.5900100014056728,70.27,0.0741126150948557,-31.25,0.2513529197248652,4.25,-65.29,0.5265452220273243,65.87,-0.8289021328283237,-39.99,-1.438774899490075,3.65,-66.01,0.4998636367948234,65.85,-0.8806328767267984,-39.25,-1.4492807773371037,3.73,-65.82,0.547364958925029,66.14,-0.9229154469436096,-39.92,-1.475194305709703,3.85,-66.26,0.4646325685351759,66.58,-0.9631271241398868,-40.22,-1.4811620570513455,3.95,-66.19,0.4646325685351759,106.7,-0.9631271241398868,-40.49,-1.4811620570513455,3.96,-59.84,0.6166236826128605,65.18,-0.9142599692821656,-39.01,-1.7261863367086716,4.16,-59.78,0.6166236826128605,65.11,-0.9142599692821656,-39.3,-1.7261863367086716,4.26,-65.87,-0.911386271577724,71.86,-0.29301356323415023,-45.52,-0.34084089744883234,3.65,-66.1,-1.0380884945459021,71.25,-0.24858697320683865,-46.5,-0.4111125717604616,3.75,-66.29,-1.0890745999437714,71.41,-0.2627644713160782,-46.12,-0.4045103067945729,3.85,-67.61,-1.0317132214961,67.32,-0.28869160959893386,-46.95,-0.4469320305419075,3.95,-67.7,-0.8533833387447415,67.04,-0.18354404359051868,-47.24,-0.4029927961420743,4.06,-65.94,-0.8533833387447415,69.26,-0.18354404359051868,-46.39,-0.4029927961420743,4.13,-68.92,-1.1425150651697544,67.84,-0.28063020443916503,-47.44,-0.341913116480263,4.25
